"""","0111 穀類","0112 いも・豆類","0113 野菜","0114 果実","0115 その他の食用作物","0116 非食用作物","0121 畜産","0131 農業サービス","0151 育林","0152 素材","0153 特用林産物","0171 海面漁業","0172 内水面漁業","0611 金属鉱物","0621 石炭・原油・天然ガス","0631 砂利・砕石","0639 その他の鉱物","1111 食肉","1112 畜産食料品","1113 水産食料品","1114 精穀・製粉","1115 めん・パン・菓子類","1116 農産保存食料品","1117 砂糖・油脂・調味料類","1119 その他の食料品","1121 酒類","1129 その他の飲料","1131 飼料・有機質肥料（別掲を除く。）","1141 たばこ","1511 紡績","1512 織物","1513 ニット生地","1514 染色整理","1519 その他の繊維工業製品","1521 衣服","1522 その他の衣服・身の回り品","1529 その他の繊維既製品","1611 木材","1619 その他の木製品","1621 家具・装備品","1631 パルプ","1632 紙・板紙","1633 加工紙","1641 紙製容器","1649 その他の紙加工品","1911 印刷・製版・製本","2011 化学肥料","2021 ソーダ工業製品","2029 その他の無機化学工業製品","2031 石油化学基礎製品","2041 脂肪族中間物・環式中間物","2042 合成ゴム","2049 その他の有機化学工業製品","2051 合成樹脂","2061 化学繊維","2071 医薬品","2081 油脂加工製品・石けん・界面活性剤・化粧品","2082 塗料・印刷インキ","2083 写真感光材料","2084 農薬","2089 その他の化学最終製品","2111 石油製品","2121 石炭製品","2211 プラスチック製品","2221 タイヤ・チューブ","2229 その他のゴム製品","2311 革製履物","2312 なめし革・毛皮・その他の革製品","2511 ガラス・ガラス製品","2521 セメント・セメント製品","2531 陶磁器","2591 建設用土石製品","2599 その他の窯業・土石製品","2611 銑鉄・粗鋼","2612 鉄屑","2621 熱間圧延鋼材","2622 鋼管","2623 冷延・めっき鋼材","2631 鋳鍛造品","2699 その他の鉄鋼製品","2711 非鉄金属製錬・精製","2712 非鉄金属屑","2721 電線・ケーブル","2729 その他の非鉄金属製品","2811 建設用金属製品","2812 建築用金属製品","2891 ガス・石油機器・暖厨房機器","2899 その他の金属製品","2911 ボイラ・原動機","2912 ポンプ・圧縮機","2913 運搬機械","2914 冷凍機・温湿調整装置","2919 その他のはん用機械","3011 農業用機械","3012 建設・鉱山機械","3013 繊維機械","3014 生活関連産業用機械","3015 基礎素材産業用機械","3016 金属加工機械","3017 半導体製造装置","3019 その他の生産用機械","3111 事務用機械","3112 サービス用機器","3113 計測機器","3114 医療用機械器具","3115 光学機械・レンズ","3116 武器","3211 電子デバイス","3299 その他の電子部品","3311 産業用電気機器","3321 民生用電気機器","3331 電子応用装置","3332 電気計測器","3399 その他の電気機械","3411 民生用電子機器","3412 通信機械","3421 電子計算機・同附属装置","3511 乗用車","3521 トラック・バス・その他の自動車","3522 二輪自動車","3531 自動車部品・同附属品","3541 船舶・同修理","3591 鉄道車両・同修理","3592 航空機・同修理","3599 その他の輸送機械","3911 がん具・運動用品","3919 その他の製造工業製品","3921 再生資源回収・加工処理","4111 住宅建築","4112 非住宅建築","4121 建設補修","4131 公共事業","4191 その他の土木建設","4611 電力","4621 都市ガス","4622 熱供給業","4711 水道","4811 廃棄物処理","5111 卸売","5112 小売","5311 金融","5312 保険","5511 不動産仲介及び賃貸","5521 住宅賃貸料","5531 住宅賃貸料（帰属家賃）","5711 鉄道旅客輸送","5712 鉄道貨物輸送","5721 道路旅客輸送","5722 道路貨物輸送（自家輸送を除く。）","5731 自家輸送（旅客自動車）","5732 自家輸送（貨物自動車）","5741 外洋輸送","5742 沿海・内水面輸送","5743 港湾運送","5751 航空輸送","5761 貨物利用運送","5771 倉庫","5781 こん包","5789 その他の運輸附帯サービス","5791 郵便・信書便","5911 電気通信","5919 その他の通信サービス","5921 放送","5931 情報サービス","5941 インターネット附随サービス","5951 映像・音声・文字情報制作","6111 公務（中央）","6112 公務（地方）","6311 学校教育","6312 社会教育・その他の教育","6321 学術研究機関","6322 企業内研究開発","6411 医療","6421 保健衛生","6431 社会保険・社会福祉","6441 介護","6599 その他の非営利団体サービス","6611 物品賃貸業（貸自動車業を除く。）","6612 貸自動車業","6621 広告","6631 自動車整備","6632 機械修理","6699 その他の対事業所サービス","6711 宿泊業","6721 飲食サービス","6731 洗濯・理容・美容・浴場業","6741 娯楽サービス","6799 その他の対個人サービス","6811 事務用品","6911 分類不明","7000 内生部門計"
"0153 特用林産物","0.0","0.0","5.222272994320778E-4","1.3549217532687488E-5","0.0","1.0615711252653928E-4","0.0","0.0","0.0","0.0","0.0","1.5491866769945777E-4","6.402048655569782E-4","0.0","0.0","0.0","0.0","0.0","0.0","1.7285088730122148E-4","0.0","1.4457134595923088E-4","4.422821760283061E-4","0.0","0.002412118483259898","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.551098376313276E-5","0.0","0.0","0.0","0.0","0.0","0.0016067776803973123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0395676116663266E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.539888959272646E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.010011123470522803","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.6114120621162876E-4","2.3796775536914747E-4","0.0","0.0","1.110494169905608E-5","2.298903423067197E-5","2.808357672433161E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7636373256203593E-5","0.0","0.0","0.0","0.0","0.0","6.321252366518854E-6","0.0","2.0727393323015698E-4","1.8637898522124281E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0017310515590420053","0.002006086390407122","0.0","0.0","1.9573302016050108E-4","0.0","0.0","7.732304873032412E-5"
"0171 海面漁業","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02525174283501162","0.004481434058898848","0.0","0.0","0.0","0.0","0.0","0.0","0.24855957593915648","0.0","2.1685701893884633E-4","0.0","1.9007793195210037E-4","0.005467468562055768","0.0","0.0","0.0014326647564469914","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0481081647626035E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.012195847462668809","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7636373256203593E-5","0.0","0.0","0.0","0.0","0.0","9.481878549778282E-5","0.0","0.0012850983860269733","0.001118273911327457","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004798737866205053","0.006525458371814865","0.0","0.0","4.893325504012527E-4","0.0","0.0","8.683132468726857E-4"
"0172 内水面漁業","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.21382842509603073","0.0","0.0","0.0","0.0","0.0","0.0","0.008527310440193593","0.0","0.0","0.0","0.0","1.2864631910719455E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.949193884228687E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.212438328281599E-5","0.0","2.2109219544550078E-4","1.8637898522124281E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0012051624778140545","0.002853941770503717","0.0","3.518648838845883E-5","1.7126639264043844E-4","0.0","0.0","1.3224153917129638E-4"
"0611 金属鉱物","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014327962471955946","0.0","0.0","0.0","0.0","2.3894862604540023E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.048746912830479E-5","0.0","0.0","7.10804224207961E-4","0.14548059952321737","0.0","0.0","0.0","0.0","0.0","0.0","0.2788697788697789","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.010666892169456604"
"0621 石炭・原油・天然ガス","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8914269191846175E-4","0.0","3.8015586390420075E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.551098376313276E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0163265306122449","0.0","0.0","0.0","0.0","0.06916764361078546","0.0","0.003110340607791148","4.1186161449752884E-4","0.002851952415369289","0.0","0.0038035961272475795","0.0011947431302270011","0.0","0.0","6.183381426299983E-4","0.0","0.0","0.0","1.4904795617990088E-4","0.618359857870609","0.7385701135317582","0.0","0.0","0.0","0.0","0.0","0.0","0.03251143771002875","0.0","0.0","0.006701868399675061","0.005096059884799412","0.0","0.006087542940939519","2.7877413719404537E-5","5.9048608814776324E-5","0.0","4.511617414843221E-5","0.0","0.0","7.789375292101573E-5","1.340168191107984E-4","9.725419003468733E-5","0.0","0.0","1.423588867535056E-4","0.0","0.0","0.0","0.0","3.179346962133978E-5","2.3747328425552126E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.068420203324189E-5","0.0","0.0","0.0","0.0","5.657388549445576E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.325110689437066E-5","0.0","0.0","0.0","0.0","0.0","0.3912047147176104","0.4514966375104391","0.003937007874015748","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4438348252959862E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0800943833001887"
"0631 砂利・砕石","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.480881399870382E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0017076457168776766","0.0","0.0","0.0","0.0","0.0","0.0","0.04919227499089032","0.0","0.0","0.022542648253452476","-0.004023205172210062","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001670992681052057","0.00195446973903387","2.2989034230671968E-4","0.01506683891260391","0.014092222830912217","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7636373256203593E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.719655953615175E-4","3.6694294856828727E-4"
"0639 その他の鉱物","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004081632653061225","2.192982456140351E-4","0.0","0.0","0.0","0.007033997655334115","0.008477842003853564","0.003671221700999388","0.0","7.813568261285723E-5","0.0","0.0010867417506421656","0.0","0.0","1.0481081647626035E-4","4.122254284199988E-5","0.0","0.0","0.0036909448818897637","3.726198904497522E-5","-0.0010532209158587353","4.0022946489320544E-5","0.0","0.0","1.783962180001784E-4","0.0","0.0","0.03773584905660377","0.02214664561318272","0.0","0.0","0.04508529650690495","0.0022151073698741647","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.35042047776996E-5","0.0","0.0","0.0","3.55897216883764E-5","0.0","0.0","0.0","0.0","3.179346962133978E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2241992882562276E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002796121125587483","0.0","0.0","0.0","0.0","6.318804762974613E-5","0.0","-1.1344363836436963E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-4.382409010232925E-5","-3.0280549289164105E-5","0.0","3.518648838845883E-5","2.4466627520062635E-5","0.0","0.0","2.274609119010418E-4"
"1111 食肉","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.29745493107104987","1.1523392486748098E-4","0.0","5.782853838369235E-4","0.0","0.0022809351834252043","0.031261055543048276","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.97350069735007E-4","0.003976647770538962","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1443244942878104E-4","0.0","0.0","0.0","0.0","0.0035026269702276708","0.0","0.0","0.0","0.0","0.0","0.0","0.1657397107897664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0029745969421143435","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.342804613070366E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0581823953722157E-4","0.0","0.0","1.5903307888040714E-4","0.0","0.0","2.1176195427838164E-4","0.0","0.0019345567101481317","0.0013485067754242864","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014856366544689616","0.03826704416418114","0.0","3.518648838845883E-5","0.0017860638089645723","0.0","0.0","0.0011123043511701396"
"1112 畜産食料品","0.0","0.0","0.0","0.0","0.0","0.0","1.7568517217146873E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02916224814422057","6.337865867711455E-4","0.0","0.035275408414052335","0.0","0.007222961414179814","0.02923487601710996","0.0","0.05182867581328462","0.017191977077363897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002096216329525207","0.0","6.693440428380187E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.949193884228687E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.342804613070366E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.2909119768610785E-5","3.069870246817568E-5","0.0","0.0","0.0","0.0","1.8647694481230623E-4","0.0","0.002666924607561353","0.002192693943779327","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0069022941911168565","0.01224091205014459","0.0","0.0","8.073987081620669E-4","0.0","0.0","9.076578370393524E-4"
"1113 水産食料品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.037955073586367155","0.028169014084507043","0.0","0.0","0.0","0.0","0.0","0.0010604453870625664","0.11477298916801107","0.0","0.0025299985542865406","0.0027863777089783283","0.01007413039346132","0.021548258450455087","0.0","0.0","0.008595988538681949","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4109098604962874E-4","5.116450411362613E-6","0.0","5.301102629346904E-5","0.0","0.0","2.5601072084401364E-4","0.0","0.004200751713464515","0.0032890409156689907","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.013037666805442952","0.023565837484291963","0.0","1.7593244194229415E-5","0.001272264631043257","0.0","0.0","0.0010765117031712968"
"1114 精穀・製粉","0.0","0.0","0.0","0.0","0.0","0.0","0.0010541110330288123","0.0","0.0","0.0","0.025680534155110426","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3046784973496196E-4","0.0","0.0706953881740639","1.1057054400707652E-4","0.008553506937844516","0.0634547968996237","0.0325922182920667","0.0","0.034383954154727794","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0021169995060334487","7.303534910896874E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.939735230191662E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.863099452248761E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.342804613070366E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0581823953722157E-4","0.0","0.0","0.0","0.0","0.0","2.054407019118628E-4","0.0","0.0030538359495909796","0.002598342323378503","6.443195180490005E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.01137235138155444","0.014035034595527563","0.0","0.0","0.0011743981209630064","0.0","0.0","8.554716098043986E-4"
"1115 めん・パン・菓子類","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.020384559780251554","0.0","0.0","0.004116682211430226","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.342804613070366E-5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.054549302481437E-5","3.069870246817568E-5","0.0","0.0","0.0","0.0","1.0746129023082053E-4","0.0","0.0016029184169798806","0.0013813971845809763","6.443195180490005E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.006770821920809869","0.02130993656224924","0.0","0.0","7.095321980818164E-4","0.0","0.0","5.314251935706021E-4"
"1116 農産保存食料品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.302226935312832E-4","5.761696243374049E-5","0.0","0.009686280179268468","0.037218045112781956","0.008743584869796617","0.01225356189496028","0.003284487114704396","0.019122391076217497","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.5272746512407185E-5","0.0","0.0","0.0","0.0","0.0","8.533690694800454E-5","0.0","0.001160734026088879","8.222602289172477E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003944168109209632","0.0071007888083089825","0.0","0.0","4.6486592288119005E-4","0.0","0.0","6.2404891625463E-4"
