"""","0111 穀類","0112 いも・豆類","0113 野菜","0114 果実","0115 その他の食用作物","0116 非食用作物","0121 畜産","0131 農業サービス","0151 育林","0152 素材","0153 特用林産物","0171 海面漁業","0172 内水面漁業","0611 金属鉱物","0621 石炭・原油・天然ガス","0631 砂利・砕石","0639 その他の鉱物","1111 食肉","1112 畜産食料品","1113 水産食料品","1114 精穀・製粉","1115 めん・パン・菓子類","1116 農産保存食料品","1117 砂糖・油脂・調味料類","1119 その他の食料品","1121 酒類","1129 その他の飲料","1131 飼料・有機質肥料（別掲を除く。）","1141 たばこ","1511 紡績","1512 織物","1513 ニット生地","1514 染色整理","1519 その他の繊維工業製品","1521 衣服","1522 その他の衣服・身の回り品","1529 その他の繊維既製品","1611 木材","1619 その他の木製品","1621 家具・装備品","1631 パルプ","1632 紙・板紙","1633 加工紙","1641 紙製容器","1649 その他の紙加工品","1911 印刷・製版・製本","2011 化学肥料","2021 ソーダ工業製品","2029 その他の無機化学工業製品","2031 石油化学基礎製品","2041 脂肪族中間物・環式中間物","2042 合成ゴム","2049 その他の有機化学工業製品","2051 合成樹脂","2061 化学繊維","2071 医薬品","2081 油脂加工製品・石けん・界面活性剤・化粧品","2082 塗料・印刷インキ","2083 写真感光材料","2084 農薬","2089 その他の化学最終製品","2111 石油製品","2121 石炭製品","2211 プラスチック製品","2221 タイヤ・チューブ","2229 その他のゴム製品","2311 革製履物","2312 なめし革・毛皮・その他の革製品","2511 ガラス・ガラス製品","2521 セメント・セメント製品","2531 陶磁器","2591 建設用土石製品","2599 その他の窯業・土石製品","2611 銑鉄・粗鋼","2612 鉄屑","2621 熱間圧延鋼材","2622 鋼管","2623 冷延・めっき鋼材","2631 鋳鍛造品","2699 その他の鉄鋼製品","2711 非鉄金属製錬・精製","2712 非鉄金属屑","2721 電線・ケーブル","2729 その他の非鉄金属製品","2811 建設用金属製品","2812 建築用金属製品","2891 ガス・石油機器・暖厨房機器","2899 その他の金属製品","2911 ボイラ・原動機","2912 ポンプ・圧縮機","2913 運搬機械","2914 冷凍機・温湿調整装置","2919 その他のはん用機械","3011 農業用機械","3012 建設・鉱山機械","3013 繊維機械","3014 生活関連産業用機械","3015 基礎素材産業用機械","3016 金属加工機械","3017 半導体製造装置","3019 その他の生産用機械","3111 事務用機械","3112 サービス用機器","3113 計測機器","3114 医療用機械器具","3115 光学機械・レンズ","3116 武器","3211 電子デバイス","3299 その他の電子部品","3311 産業用電気機器","3321 民生用電気機器","3331 電子応用装置","3332 電気計測器","3399 その他の電気機械","3411 民生用電子機器","3412 通信機械","3421 電子計算機・同附属装置","3511 乗用車","3521 トラック・バス・その他の自動車","3522 二輪自動車","3531 自動車部品・同附属品","3541 船舶・同修理","3591 鉄道車両・同修理","3592 航空機・同修理","3599 その他の輸送機械","3911 がん具・運動用品","3919 その他の製造工業製品","3921 再生資源回収・加工処理","4111 住宅建築","4112 非住宅建築","4121 建設補修","4131 公共事業","4191 その他の土木建設","4611 電力","4621 都市ガス","4622 熱供給業","4711 水道","4811 廃棄物処理","5111 卸売","5112 小売","5311 金融","5312 保険","5511 不動産仲介及び賃貸","5521 住宅賃貸料","5531 住宅賃貸料（帰属家賃）","5711 鉄道旅客輸送","5712 鉄道貨物輸送","5721 道路旅客輸送","5722 道路貨物輸送（自家輸送を除く。）","5731 自家輸送（旅客自動車）","5732 自家輸送（貨物自動車）","5741 外洋輸送","5742 沿海・内水面輸送","5743 港湾運送","5751 航空輸送","5761 貨物利用運送","5771 倉庫","5781 こん包","5789 その他の運輸附帯サービス","5791 郵便・信書便","5911 電気通信","5919 その他の通信サービス","5921 放送","5931 情報サービス","5941 インターネット附随サービス","5951 映像・音声・文字情報制作","6111 公務（中央）","6112 公務（地方）","6311 学校教育","6312 社会教育・その他の教育","6321 学術研究機関","6322 企業内研究開発","6411 医療","6421 保健衛生","6431 社会保険・社会福祉","6441 介護","6599 その他の非営利団体サービス","6611 物品賃貸業（貸自動車業を除く。）","6612 貸自動車業","6621 広告","6631 自動車整備","6632 機械修理","6699 その他の対事業所サービス","6711 宿泊業","6721 飲食サービス","6731 洗濯・理容・美容・浴場業","6741 娯楽サービス","6799 その他の対個人サービス","6811 事務用品","6911 分類不明","7000 内生部門計"
"0611 金属鉱物","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014327962471955946","0.0","0.0","0.0","0.0","0.00023894862604540023","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00004048746912830479","0.0","0.0","0.000710804224207961","0.14548059952321737","0.0","0.0","0.0","0.0","0.0","0.0","0.2788697788697789","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.010666892169456604"
"0621 石炭・原油・天然ガス","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00028914269191846175","0.0","0.00038015586390420075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00009551098376313276","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0163265306122449","0.0","0.0","0.0","0.0","0.06916764361078546","0.0","0.003110340607791148","0.00041186161449752884","0.002851952415369289","0.0","0.0038035961272475795","0.0011947431302270011","0.0","0.0","0.0006183381426299983","0.0","0.0","0.0","0.00014904795617990088","0.618359857870609","0.7385701135317582","0.0","0.0","0.0","0.0","0.0","0.0","0.03251143771002875","0.0","0.0","0.006701868399675061","0.005096059884799412","0.0","0.006087542940939519","0.000027877413719404537","0.000059048608814776324","0.0","0.00004511617414843221","0.0","0.0","0.00007789375292101573","0.0001340168191107984","0.00009725419003468733","0.0","0.0","0.0001423588867535056","0.0","0.0","0.0","0.0","0.00003179346962133978","0.00023747328425552126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00008068420203324189","0.0","0.0","0.0","0.0","0.00005657388549445576","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00006325110689437066","0.0","0.0","0.0","0.0","0.0","0.3912047147176104","0.4514966375104391","0.003937007874015748","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00014438348252959862","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0800943833001887"
"0631 砂利・砕石","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0006480881399870382","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0017076457168776766","0.0","0.0","0.0","0.0","0.0","0.0","0.04919227499089032","0.0","0.0","0.022542648253452476","-0.004023205172210062","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001670992681052057","0.00195446973903387","0.00022989034230671968","0.01506683891260391","0.014092222830912217","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000017636373256203593","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0006719655953615175","0.00036694294856828727"
"0639 その他の鉱物","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004081632653061225","0.0002192982456140351","0.0","0.0","0.0","0.007033997655334115","0.008477842003853564","0.003671221700999388","0.0","0.00007813568261285723","0.0","0.0010867417506421656","0.0","0.0","0.00010481081647626035","0.00004122254284199988","0.0","0.0","0.0036909448818897637","0.00003726198904497522","-0.0010532209158587353","0.000040022946489320544","0.0","0.0","0.0001783962180001784","0.0","0.0","0.03773584905660377","0.02214664561318272","0.0","0.0","0.04508529650690495","0.0022151073698741647","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0000335042047776996","0.0","0.0","0.0","0.0000355897216883764","0.0","0.0","0.0","0.0","0.00003179346962133978","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00022241992882562276","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002796121125587483","0.0","0.0","0.0","0.0","0.00006318804762974613","0.0","-0.000011344363836436963","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.00004382409010232925","-0.000030280549289164105","0.0","0.00003518648838845883","0.000024466627520062635","0.0","0.0","0.0002274609119010418"
"1111 食肉","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.29745493107104987","0.00011523392486748098","0.0","0.0005782853838369235","0.0","0.0022809351834252043","0.031261055543048276","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000697350069735007","0.003976647770538962","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00031443244942878104","0.0","0.0","0.0","0.0","0.0035026269702276708","0.0","0.0","0.0","0.0","0.0","0.0","0.1657397107897664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0029745969421143435","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00010581823953722157","0.0","0.0","0.00015903307888040714","0.0","0.0","0.00021176195427838164","0.0","0.0019345567101481317","0.0013485067754242864","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014856366544689616","0.03826704416418114","0.0","0.00003518648838845883","0.0017860638089645723","0.0","0.0","0.0011123043511701396"
"1112 畜産食料品","0.0","0.0","0.0","0.0","0.0","0.0","0.00017568517217146873","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02916224814422057","0.0006337865867711455","0.0","0.035275408414052335","0.0","0.007222961414179814","0.02923487601710996","0.0","0.05182867581328462","0.017191977077363897","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002096216329525207","0.0","0.0006693440428380187","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00005949193884228687","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000052909119768610785","0.00003069870246817568","0.0","0.0","0.0","0.0","0.00018647694481230623","0.0","0.002666924607561353","0.002192693943779327","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0069022941911168565","0.01224091205014459","0.0","0.0","0.0008073987081620669","0.0","0.0","0.0009076578370393524"
"1113 水産食料品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.037955073586367155","0.028169014084507043","0.0","0.0","0.0","0.0","0.0","0.0010604453870625664","0.11477298916801107","0.0","0.0025299985542865406","0.0027863777089783283","0.01007413039346132","0.021548258450455087","0.0","0.0","0.008595988538681949","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00014109098604962874","0.000005116450411362613","0.0","0.00005301102629346904","0.0","0.0","0.00025601072084401364","0.0","0.004200751713464515","0.0032890409156689907","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.013037666805442952","0.023565837484291963","0.0","0.000017593244194229415","0.001272264631043257","0.0","0.0","0.0010765117031712968"
"1114 精穀・製粉","0.0","0.0","0.0","0.0","0.0","0.0","0.0010541110330288123","0.0","0.0","0.0","0.025680534155110426","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00023046784973496196","0.0","0.0706953881740639","0.00011057054400707652","0.008553506937844516","0.0634547968996237","0.0325922182920667","0.0","0.034383954154727794","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0021169995060334487","0.00007303534910896874","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00004939735230191662","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00001863099452248761","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00010581823953722157","0.0","0.0","0.0","0.0","0.0","0.0002054407019118628","0.0","0.0030538359495909796","0.002598342323378503","0.0006443195180490005","0.0","0.0","0.0","0.0","0.0","0.0","0.01137235138155444","0.014035034595527563","0.0","0.0","0.0011743981209630064","0.0","0.0","0.0008554716098043986"
"1115 めん・パン・菓子類","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.020384559780251554","0.0","0.0","0.004116682211430226","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00007054549302481437","0.00003069870246817568","0.0","0.0","0.0","0.0","0.00010746129023082053","0.0","0.0016029184169798806","0.0013813971845809763","0.0006443195180490005","0.0","0.0","0.0","0.0","0.0","0.0","0.006770821920809869","0.02130993656224924","0.0","0.0","0.0007095321980818164","0.0","0.0","0.0005314251935706021"
"1116 農産保存食料品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0005302226935312832","0.00005761696243374049","0.0","0.009686280179268468","0.037218045112781956","0.008743584869796617","0.01225356189496028","0.003284487114704396","0.019122391076217497","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000035272746512407185","0.0","0.0","0.0","0.0","0.0","0.00008533690694800454","0.0","0.001160734026088879","0.0008222602289172477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003944168109209632","0.0071007888083089825","0.0","0.0","0.00046486592288119005","0.0","0.0","0.00062404891625463"
"1117 砂糖・油脂・調味料類","0.0","0.0","0.0","0.0","0.0","0.0","0.003162333099086437","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.019618239660657476","0.02195206268725513","0.0","0.0665028191412462","0.04491375497567448","0.13286447443451815","0.044190010613321326","0.019201616978271854","0.05182867581328462","0.20702005730659026","0.0","0.0","0.0029651593773165306","0.0","0.00019102196752626553","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004081632653061225","0.00537280701754386","0.00006340752013188764","0.0","0.0","0.0","0.0","0.00025494595145829086","0.0","0.0","0.0","0.012596324836988738","0.00023894862604540023","0.0","0.0060790273556231","0.03847241034096932","0.009147701918786257","0.0","0.0","0.008067220628237136","0.000004157450983652902","0.0","0.000025049472708599484","0.0","0.0","0.0","0.0033370411568409346","0.0","0.0","0.0","0.0","0.002538586515028432","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000052909119768610785","0.0","0.0","0.0","0.0","0.0","0.0001390675520634148","0.0","0.0019483749723634757","0.001567776169802219","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.006639349650502882","0.01606383139790156","0.0","0.0","0.000733998825601879","0.0","0.0","0.0025554857765891217"
"1119 その他の食料品","0.0","0.0","0.0","0.0","0.0","0.0","0.0022839072382290935","0.0","0.0","0.0","0.03543913713405239","0.002013942680092951","0.0","0.0","0.0","0.0","0.0","0.0","0.012195121951219513","0.002650380271952063","0.0","0.07112910221194159","0.00017691287041132243","0.01045428625736552","0.10204869263178207","0.0055583628094997475","0.0008744995919001905","0.0007163323782234957","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00008818186628101798","0.00009721255781588965","0.0","0.0","0.0","0.0","0.0006447677413849232","0.0","0.004794936988724298","0.003804323992457133","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.015228871310559415","0.02735090614543748","0.0","0.0","0.001737130553924447","0.0","0.0","0.0013343007366591443"
"1121 酒類","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000576169624337405","0.0","0.00028914269191846175","0.0014153029632905795","0.0017107013875689032","0.0","0.03233956543708944","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00016714023065351831","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02046585007778776","0.058161365047161954","0.0","0.0","0.0013701311411235075","0.0","0.0011327420036094152","0.0012229610110138895"
